year,direction,tag,count
2018,hip_implant,biomedical implants,1
2018,hip_implant,bionic design,1
2018,hip_implant,bone healing,1
2018,hip_implant,bone mineral density,6
2018,hip_implant,bone mineralisation,1
2018,hip_implant,bone quality,1
2018,hip_implant,bone remodeling,3
2018,hip_implant,bone resorption,1
2018,hip_implant,bone-cement interface,1
2018,hip_implant,bone-implant interface,2
2018,hip_implant,cadaver study,1
2018,hip_implant,cadaveric,1
2018,hip_implant,cadaveric study,2
2018,hip_implant,canal bone ratio,1
2018,hip_implant,cement cracks,1
2018,hip_implant,cement mantle thickness,1
2018,hip_implant,cementation,1
2018,hip_implant,cementation technique,1
2018,hip_implant,cemented THA,2
2018,hip_implant,cemented short stem,1
2018,hip_implant,cemented vs uncemented,1
2018,hip_implant,cementless,3
2018,hip_implant,cementless THA,2
2018,hip_implant,cementless femoral stem,5
2018,hip_implant,cementless hip arthroplasty,1
2018,hip_implant,cementless hip stem,5
2018,hip_implant,cementless stem,5
2018,hip_implant,cementless tibial tray,1
2018,hip_implant,clinical follow-up,2
2018,hip_implant,clinical outcome,1
2018,hip_implant,clinical trial,2
2018,hip_implant,cohesive zone model,1
2018,hip_implant,collar,2
2018,hip_implant,collar cortex compression,1
2018,hip_implant,collared stem,1
2018,hip_implant,collarless stem,1
2018,hip_implant,component placement,1
2018,hip_implant,composite bone,1
2018,hip_implant,composite femur,1
2018,hip_implant,compression test,1
2018,hip_implant,compressive strength,1
2018,hip_implant,computationally-efficient,1
2018,hip_implant,conical stem,1
2018,hip_implant,contact pressure,1
2018,hip_implant,corrosion,1
2018,hip_implant,cortical atrophy,1
2018,hip_implant,crushable foam,1
2018,hip_implant,cup compression,1
2018,hip_implant,custom hip implant,1
2018,hip_implant,custom-made stem,1
2018,hip_implant,damage,1
2018,hip_implant,damage accumulation,1
2018,hip_implant,dental implant,1
2018,hip_implant,design optimization,1
2018,hip_implant,design rationale,1
2018,hip_implant,direct anterior approach,1
2018,hip_implant,dislocation,1
2018,hip_implant,dual mobility,1
2018,hip_implant,dynamic activities,1
2018,hip_implant,eddy current sensor,1
2018,hip_implant,elastic modulus,2
2018,hip_implant,electron beam melting,1
2018,hip_implant,experimental study,1
2018,hip_implant,experimental validation,1
2018,hip_implant,fall loading,1
2018,hip_implant,femoral canal geometry,1
2018,hip_implant,femoral fracture,2
2018,hip_implant,femoral head size,2
2018,hip_implant,femoral lateral bowing,1
2018,hip_implant,femoral offset,1
2018,hip_implant,femoral remodeling,1
2018,hip_implant,femoral stem,10
2018,hip_implant,femoral stem design,1
2018,hip_implant,femoral stress,2
2018,hip_implant,finite element,3
2018,hip_implant,finite element analysis,23
2018,hip_implant,finite element contact model,1
2018,hip_implant,finite element method,3
2018,hip_implant,finite element model,2
2018,hip_implant,fit analysis,1
2018,hip_implant,flexion alignment,1
2018,hip_implant,force flow,1
2018,hip_implant,forward solution model,1
2018,hip_implant,fretting,2
2018,hip_implant,fretting corrosion,4
2018,hip_implant,functionally graded material,1
2018,hip_implant,gait loading,1
2018,hip_implant,gluteal muscle damage,1
2018,hip_implant,gluteal muscles,1
2018,hip_implant,graded lattice,1
2018,hip_implant,hip arthroplasty,11
2018,hip_implant,hip dislocation,1
2018,hip_implant,hip implant,15
2018,hip_implant,hip joint contact force,1
2018,hip_implant,hip joint force,3
2018,hip_implant,hip prosthesis,1
2018,hip_implant,hip resurfacing,2
2018,hip_implant,hip stem,4
2018,hip_implant,hollow sphere structure,1
2018,hip_implant,homogenized FEA,1
2018,hip_implant,humerus,1
2018,hip_implant,hydroxyapatite-coated stem,1
2018,hip_implant,impact analysis,1
2018,hip_implant,impaction force,2
2018,hip_implant,implant alignment,1
2018,hip_implant,implant comparison,1
2018,hip_implant,implant design,1
2018,hip_implant,implant fixation,1
2018,hip_implant,implant loading,1
2018,hip_implant,implant monitoring,1
2018,hip_implant,implant position,1
2018,hip_implant,in vitro,3
2018,hip_implant,in vitro biomechanics,1
2018,hip_implant,in vitro testing,1
2018,hip_implant,in vivo measurement,1
2018,hip_implant,in-vitro,1
2018,hip_implant,in-vitro model,1
2018,hip_implant,infographic,1
2018,hip_implant,initial fit,1
2018,hip_implant,initial stability,3
2018,hip_implant,insertion monitoring,1
2018,hip_implant,interface stress,1
2018,hip_implant,joint contact force,1
2018,hip_implant,joint forces,1
2018,hip_implant,joint loading,1
2018,hip_implant,lateral flare stem,1
2018,hip_implant,lattice structure,1
2018,hip_implant,line-to-line cementation,1
2018,hip_implant,locking compression plate,1
2018,hip_implant,long-term follow-up,1
2018,hip_implant,malalignment,1
2018,hip_implant,material calibration,1
2018,hip_implant,mathematical model,1
2018,hip_implant,mechanical testing,3
2018,hip_implant,megaprosthesis,1
2018,hip_implant,metal-on-metal,1
2018,hip_implant,micro-CT,1
2018,hip_implant,micro-grooving,1
2018,hip_implant,micromotion,31
2018,hip_implant,micromotion detection,1
2018,hip_implant,modal analysis,1
2018,hip_implant,modular hip stem,1
2018,hip_implant,modular neck,1
2018,hip_implant,modular prosthesis,1
2018,hip_implant,modular tapered stem,1
2018,hip_implant,muscle activation,1
2018,hip_implant,muscle force,1
2018,hip_implant,muscle loading,1
2018,hip_implant,muscle morphology,1
2018,hip_implant,musculoskeletal model,1
2018,hip_implant,musculoskeletal modeling,1
2018,hip_implant,neck-stem contact,1
2018,hip_implant,non-reaming technique,1
2018,hip_implant,nonlinear homogenization,1
2018,hip_implant,numerical optimization,1
2018,hip_implant,numerical simulation,1
2018,hip_implant,osseointegration,1
2018,hip_implant,osteoblast,1
2018,hip_implant,patient variability,1
2018,hip_implant,patient-specific,8
2018,hip_implant,patient-specific FEA,1
2018,hip_implant,pelvic bone stress,1
2018,hip_implant,periprosthetic bone mineral density,1
2018,hip_implant,periprosthetic bone remodelling,1
2018,hip_implant,personalized implant,1
2018,hip_implant,photoelastic strain analysis,1
2018,hip_implant,photoelasticity,1
2018,hip_implant,plate fixation,1
2018,hip_implant,polar gap,1
2018,hip_implant,porosity,1
2018,hip_implant,porous metal,1
2018,hip_implant,porous structure,1
2018,hip_implant,preoperative planning,1
2018,hip_implant,press-fit,2
2018,hip_implant,primary stability,22
2018,hip_implant,probabilistic analysis,1
2018,hip_implant,proximal coating,1
2018,hip_implant,proximal femoral remodeling,1
2018,hip_implant,proximal femur geometry,1
2018,hip_implant,pull-off force,1
2018,hip_implant,pull-out test,1
2018,hip_implant,rabbit model,1
2018,hip_implant,radial clearance,1
2018,hip_implant,radiographic analysis,1
2018,hip_implant,rat model,1
2018,hip_implant,response surface method,1
2018,hip_implant,resurfacing,1
2018,hip_implant,retrieval analysis,1
2018,hip_implant,revision THA,1
2018,hip_implant,revision arthroplasty,1
2018,hip_implant,revision hip arthroplasty,1
2018,hip_implant,revision hip implant,1
2018,hip_implant,rotational micromotion,1
2018,hip_implant,rotational stability,2
2018,hip_implant,roughness,1
2018,hip_implant,sampling strategy,1
2018,hip_implant,sawbone,1
2018,hip_implant,selective laser melting,2
2018,hip_implant,short femoral stem,3
2018,hip_implant,short stem,10
2018,hip_implant,short stem hip implant,1
2018,hip_implant,short-stem THA,1
2018,hip_implant,short-stem hip arthroplasty,1
2018,hip_implant,short-stem hip prosthesis,1
2018,hip_implant,shoulder arthroplasty,1
2018,hip_implant,soft tissue impingement,2
2018,hip_implant,stem design,1
2018,hip_implant,stem length,1
2018,hip_implant,stem migration,1
2018,hip_implant,stem subsidence,2
2018,hip_implant,stem-neck interface,1
2018,hip_implant,stemmed vs nonstemmed,1
2018,hip_implant,strain distribution,2
2018,hip_implant,strain gauge,1
2018,hip_implant,stress distribution,2
2018,hip_implant,stress shielding,30
2018,hip_implant,subsidence,2
2018,hip_implant,surgical technique,1
2018,hip_implant,surgical variation,2
2018,hip_implant,synthetic femur,3
2018,hip_implant,systematic review,1
2018,hip_implant,taper failure,1
2018,hip_implant,taper junction,3
2018,hip_implant,taper-trunnion,1
2018,hip_implant,tapered stem,1
2018,hip_implant,tapered wedge,1
2018,hip_implant,telemetric data,1
2018,hip_implant,thermoelastic stress analysis,1
2018,hip_implant,tilting stability,1
2018,hip_implant,titanium implant,1
2018,hip_implant,topology optimization,2
2018,hip_implant,total hip arthroplasty,13
2018,hip_implant,total hip replacement,2
2018,hip_implant,trunnion micromotion,1
2018,hip_implant,trunnion-head interface,1
2018,hip_implant,twisting loading,1
2018,hip_implant,uncemented stem,1
2018,hip_implant,under-reaming,1
2018,hip_implant,validation,1
2018,hip_implant,varus malalignment,2
2018,hip_implant,virtual model,1
2018,hip_implant,wear,1
2018,hip_implant,wear prediction,1
2018,hip_implant,wear simulation,2
2019,ai_bioprinting,3D bioprinting,2
2019,ai_bioprinting,AI for Bioprinting,1
2019,ai_bioprinting,BA-LIFT,1
2019,ai_bioprinting,CFD,3
2019,ai_bioprinting,FRESH,1
2019,ai_bioprinting,Gaussian process,1
2019,ai_bioprinting,GelMA,1
2019,ai_bioprinting,PCL,1
2019,ai_bioprinting,acoustophoretic bioprinting,1
2019,ai_bioprinting,auricular cartilage,1
2019,ai_bioprinting,automated fabrication,1
2019,ai_bioprinting,automation,1
2019,ai_bioprinting,bioink,3
2019,ai_bioprinting,bioprinting,4
2019,ai_bioprinting,bioprinting system,1
2019,ai_bioprinting,bioprinting workflow,1
2019,ai_bioprinting,blood vessel,1
2019,ai_bioprinting,bone regeneration,1
2019,ai_bioprinting,cartilage,1
2019,ai_bioprinting,cell alignment,1
2019,ai_bioprinting,cell concentrator,1
2019,ai_bioprinting,cell confinement,1
2019,ai_bioprinting,cell density,1
2019,ai_bioprinting,cell detection,1
2019,ai_bioprinting,cell-laden hydrogel,1
2019,ai_bioprinting,challenges,1
2019,ai_bioprinting,chondrocytes,1
2019,ai_bioprinting,collagen,1
2019,ai_bioprinting,collagen bioink,1
2019,ai_bioprinting,cryogel printing,1
2019,ai_bioprinting,cytotoxicity,1
2019,ai_bioprinting,digital twin,1
2019,ai_bioprinting,dip-spinning,1
2019,ai_bioprinting,direct process feedback,1
2019,ai_bioprinting,endothelium,1
2019,ai_bioprinting,extrusion bioprinting,2
2019,ai_bioprinting,feedback control,1
2019,ai_bioprinting,feedback system,1
2019,ai_bioprinting,fibrous substrates,1
2019,ai_bioprinting,fluorescence imaging,1
2019,ai_bioprinting,gelatin-based hydrogel,1
2019,ai_bioprinting,gradient,1
2019,ai_bioprinting,heart failure,1
2019,ai_bioprinting,heart tissue,1
2019,ai_bioprinting,heterogeneous tissue constructs,1
2019,ai_bioprinting,high viability,1
2019,ai_bioprinting,hybrid printing,1
2019,ai_bioprinting,hydrogel,2
2019,ai_bioprinting,image processing,1
2019,ai_bioprinting,image-guided,1
2019,ai_bioprinting,in silico model,1
2019,ai_bioprinting,in situ bioprinting,1
2019,ai_bioprinting,in vitro,1
2019,ai_bioprinting,in vivo,3
2019,ai_bioprinting,intrascaffold cell assembly,1
2019,ai_bioprinting,laser bioprinting,1
2019,ai_bioprinting,laser scanning,1
2019,ai_bioprinting,laser-assisted bioprinting,1
2019,ai_bioprinting,machine learning,1
2019,ai_bioprinting,mechanical testing,1
2019,ai_bioprinting,melt electrowriting,1
2019,ai_bioprinting,meniscus tissue engineering,1
2019,ai_bioprinting,microchannel,1
2019,ai_bioprinting,microfluidic,1
2019,ai_bioprinting,microfluidic dispensing,1
2019,ai_bioprinting,nozzle design,2
2019,ai_bioprinting,parameter optimization,1
2019,ai_bioprinting,patient-specific,2
2019,ai_bioprinting,perfusion,1
2019,ai_bioprinting,post-printing,1
2019,ai_bioprinting,post-printing analysis,1
2019,ai_bioprinting,pre-clinical,1
2019,ai_bioprinting,pre-printing optimization,1
2019,ai_bioprinting,prevascularization,1
2019,ai_bioprinting,printability,1
2019,ai_bioprinting,process monitoring,1
2019,ai_bioprinting,reinforcement nanofibres,1
2019,ai_bioprinting,rheology,2
2019,ai_bioprinting,robotic assembly,1
2019,ai_bioprinting,scaffold,1
2019,ai_bioprinting,self-assembly,1
2019,ai_bioprinting,shear stress,2
2019,ai_bioprinting,single cell isolation,1
2019,ai_bioprinting,small-diameter vasculature,1
2019,ai_bioprinting,smooth muscle,1
2019,ai_bioprinting,solution blow spinning,1
2019,ai_bioprinting,tissue engineering,4
2019,ai_bioprinting,translational bioprinting,1
2019,ai_bioprinting,ultrasound,1
2019,ai_bioprinting,vascular graft,1
2019,ai_bioprinting,ventricular assist device,1
2019,ai_bioprinting,visible light projection,1
2019,ai_bioprinting,volumetric bioprinting,1
2019,am_biomedical,17-4PH,1
2019,am_biomedical,304L stainless steel,1
2019,am_biomedical,316L,1
2019,am_biomedical,316L stainless steel,8
2019,am_biomedical,3D printed porous Ti,1
2019,am_biomedical,3D printed titanium,1
2019,am_biomedical,3D-printed,1
2019,am_biomedical,3D-printed porous Ti6Al4V,1
2019,am_biomedical,3D-printed porous implant,1
2019,am_biomedical,3D-printed porous implants,2
2019,am_biomedical,AM biomedical,1
2019,am_biomedical,AZ91D,1
2019,am_biomedical,AlSi10Mg,1
2019,am_biomedical,AlSi7Mg,1
2019,am_biomedical,B4C,1
2019,am_biomedical,BCC,2
2019,am_biomedical,BCC lattice,1
2019,am_biomedical,BCC unit cell,1
2019,am_biomedical,BMP-2 controlled release,1
2019,am_biomedical,CAE simulation,1
2019,am_biomedical,CFD,1
2019,am_biomedical,CP-Ti,1
2019,am_biomedical,CT accuracy,1
2019,am_biomedical,CaSiO3,1
2019,am_biomedical,Co-Cr alloy,1
2019,am_biomedical,Co-Cr-Mo,1
2019,am_biomedical,Co-Cr-Mo-W,1
2019,am_biomedical,CoCr,1
2019,am_biomedical,CoCr alloy,1
2019,am_biomedical,CoCr scaffold,1
2019,am_biomedical,Cp-Ti,1
2019,am_biomedical,Cu-alloy interlayer,1
2019,am_biomedical,DED,1
2019,am_biomedical,DIW,1
2019,am_biomedical,DLP,1
2019,am_biomedical,DMLS,7
2019,am_biomedical,EBF3,1
2019,am_biomedical,EBM,1
2019,am_biomedical,ECAP,1
2019,am_biomedical,FCC,1
2019,am_biomedical,FEA,4
2019,am_biomedical,FEM,1
2019,am_biomedical,FEM optimization,1
2019,am_biomedical,FEM simulation,1
2019,am_biomedical,Fe-Mn,1
2019,am_biomedical,Fe-Mn scaffold,1
2019,am_biomedical,Fe-based composites,1
2019,am_biomedical,Gibson-Ashby model,2
2019,am_biomedical,Gyroid,2
2019,am_biomedical,HGF-1,1
2019,am_biomedical,HIP,2
2019,am_biomedical,Hall-Petch,1
2019,am_biomedical,Inconel 625,1
2019,am_biomedical,Johnson-Cook,1
2019,am_biomedical,L-PBF,1
2019,am_biomedical,LB-PBF,1
2019,am_biomedical,LENS,1
2019,am_biomedical,LLIF,1
2019,am_biomedical,Mg-Zn alloy,1
2019,am_biomedical,NSGA-II,1
2019,am_biomedical,NiTi,6
2019,am_biomedical,NiTiHf,1
2019,am_biomedical,Nitinol,1
2019,am_biomedical,PBF,1
2019,am_biomedical,PCL,1
2019,am_biomedical,PEEK,5
2019,am_biomedical,PMMA,1
2019,am_biomedical,SDF-1α,1
2019,am_biomedical,SEM,1
2019,am_biomedical,SLA,1
2019,am_biomedical,SLM titanium,2
2019,am_biomedical,Schwarz Diamond,1
2019,am_biomedical,Schwarz Primitive surface,1
2019,am_biomedical,TA15 titanium alloy,1
2019,am_biomedical,TPMS,17
2019,am_biomedical,Ti alloy,2
2019,am_biomedical,Ti-22Al-25Nb,1
2019,am_biomedical,Ti-25Ta,1
2019,am_biomedical,Ti-35Nb-7Zr-5Ta,1
2019,am_biomedical,Ti-5Al-2.5Sn,1
2019,am_biomedical,Ti-6-4,1
2019,am_biomedical,Ti-6Al-4V,63
2019,am_biomedical,Ti-Nb alloy,1
2019,am_biomedical,Ti-Ni alloy,1
2019,am_biomedical,Ti-Re alloy,1
2019,am_biomedical,Ti-Ta alloy,1
2019,am_biomedical,Ti-Ta-Nb-Zr,1
2019,am_biomedical,Ti-alloy,1
2019,am_biomedical,Ti6Al4V,33
2019,am_biomedical,Ti6Al4V ELI,2
2019,am_biomedical,TiAl6V4,1
2019,am_biomedical,TiMg composite,1
2019,am_biomedical,TiNi,1
2019,am_biomedical,UNSM,1
2019,am_biomedical,Voronoi tessellation,1
2019,am_biomedical,WE43,2
2019,am_biomedical,Weibull analysis,1
2019,am_biomedical,Young's modulus,3
2019,am_biomedical,Zn alloy,2
2019,am_biomedical,Zr-alloy,1
2019,am_biomedical,acetabular fracture,1
2019,am_biomedical,additive angle,1
2019,am_biomedical,additive manufacturing,52
2019,am_biomedical,alumina blasting/acid etching,1
2019,am_biomedical,analytical model,3
2019,am_biomedical,anatomical site,1
2019,am_biomedical,animal model,1
